code,date,price,quantity,,,
1,22/06/18,78.63458515,42.11251231,,,
1,23/06/18,70.07166809,43.57686656,,,
1,24/06/18,63.45584927,47.58499625,,,
1,25/06/18,73.31062785,44.86556654,,,
1,26/06/18,71.40737902,44.36931166,,,
1,27/06/18,65.92208764,46.80774743,,,
1,28/06/18,70.49032389,45.86087667,,,
1,29/06/18,67.3541071,46.88796995,,,
1,30/06/18,70.7991487,45.76343466,,,
1,1/07/18,74.7918042,43.24692438,,,
1,2/07/18,82.03097531,38.44657039,,,
1,3/07/18,61.85009855,45.82114444,,,
1,4/07/18,86.64320373,37.60340498,,,
1,5/07/18,57.58640192,47.45948852,,,
1,6/07/18,68.94552724,47.10621603,,,
1,7/07/18,74.24177244,44.27976732,,,
1,8/07/18,71.99483849,43.93693802,,,
1,9/07/18,65.77404385,46.81593192,,,
1,10/07/18,68.55819982,46.96535328,,,
1,11/07/18,66.63268005,47.9693108,,,
1,12/07/18,65.99366591,48.81144894,,,
1,13/07/18,76.2071623,44.29086802,,,
1,14/07/18,72.54425509,43.75754346,,,
1,15/07/18,65.31386115,47.04276758,,,
1,16/07/18,76.58913528,43.27687302,,,
1,17/07/18,72.18448937,43.47510431,,,
1,18/07/18,75.92769106,41.8008266,,,
1,19/07/18,74.54911174,41.62773438,,,
1,20/07/18,64.43105523,46.48219358,,,
1,21/07/18,66.18654126,48.1504869,,,
1,22/07/18,75.43147306,44.49878195,,,
1,23/07/18,74.40567893,43.12637832,,,
1,24/07/18,69.85384164,44.6797392,,,
1,25/07/18,70.82612858,45.03589181,,,
1,26/07/18,79.54013457,40.98661745,,,
1,27/07/18,65.97910514,45.51838213,,,
1,28/07/18,73.936379,44.03407823,,,
1,29/07/18,68.59886414,45.85023427,,,
1,30/07/18,68.49269668,46.86901229,,,
1,31/07/18,78.1299079,42.71420072,,,
1,1/08/18,76.02307229,41.61931932,,,
1,2/08/18,75.93260767,41.152131,,,
1,3/08/18,79.76167475,39.07661189,,,
1,4/08/18,70.14718141,42.71613943,,,
1,5/08/18,74.94020577,42.29306243,,,
1,6/08/18,67.86147984,45.5122329,,,
1,7/08/18,72.30634447,45.03631451,,,
1,8/08/18,69.09490101,46.35105402,,,
1,9/08/18,70.6822753,46.28454694,,,
1,10/08/18,74.29256984,44.50923373,,,
1,11/08/18,64.50051277,48.37623192,,,
1,12/08/18,86.29174766,39.80095501,,,
1,13/08/18,63.30051746,46.57890827,,,
1,14/08/18,61.99640384,50.77962402,,,
1,15/08/18,78.59486208,44.85419815,,,
1,16/08/18,75.76689921,43.17623732,,,
1,17/08/18,74.50805376,42.99449769,,,
1,18/08/18,74.53954523,42.92314713,,,
1,19/08/18,69.91432506,45.16248784,,,
1,20/08/18,63.99275059,49.21335764,,,
1,21/08/18,70.53264821,48.13748603,,,
1,22/08/18,65.41679769,50.06081035,,,
1,23/08/18,77.16972488,45.37636389,,,
1,24/08/18,68.97813042,46.96277439,,,
1,25/08/18,64.45359596,50.03436538,,,
1,26/08/18,67.78606602,50.01629358,,,
1,27/08/18,72.95102951,47.50121326,,,
1,28/08/18,66.16309213,49.53164355,,,
1,29/08/18,64.47471958,51.44257902,,,
1,30/08/18,71.72676455,48.92025374,,,
1,31/08/18,71.73594157,47.6302076,,,
1,1/09/18,66.53984389,49.53700487,,,
1,2/09/18,66.77918375,50.44109539,,,
1,3/09/18,71.6433427,48.55889537,,,
1,4/09/18,60.56316124,52.98417901,,,
1,5/09/18,60.80967257,55.1912302,,,
1,6/09/18,65.1472974,54.22254137,,,
1,7/09/18,68.52170298,52.09689609,,,
1,8/09/18,72.21053855,49.24681586,,,
1,9/09/18,81.12821981,43.4832535,,,
1,10/09/18,76.26859117,42.9414977,,,
1,11/09/18,68.88933587,46.31968274,,,
1,12/09/18,69.86701303,47.61532145,,,
1,13/09/18,63.32260064,51.46045972,,,
1,14/09/18,69.87052793,50.28724536,,,
1,15/09/18,68.00827427,50.58624039,,,
1,16/09/18,72.29587677,48.69735542,,,
1,17/09/18,64.44242231,51.56492828,,,
1,18/09/18,73.73148357,48.57726451,,,
1,19/09/18,81.59509365,43.21663156,,,
1,20/09/18,69.24280406,46.52869746,,,
1,21/09/18,72.86922631,46.53575712,,,
1,22/09/18,75.00161459,45.50758181,,,
1,23/09/18,67.24705293,48.77843505,,,
1,24/09/18,71.5863555,48.39257182,,,
1,25/09/18,70.08820233,48.92760193,,,
1,26/09/18,70.68708281,48.94609484,,,
1,27/09/18,64.79278559,51.84253082,,,
1,28/09/18,70.17178165,50.75592477,,,
1,29/09/18,73.57424785,48.55026821,,,
1,30/09/18,80.93202484,43.87161241,,,
1,1/10/18,77.04751617,43.40912427,,,
1,2/10/18,86.81795784,38.46807829,,,
1,3/10/18,64.82948308,46.67147741,,,
1,4/10/18,76.38049066,45.33909403,,,
1,5/10/18,71.29523127,47.09606754,,,
1,6/10/18,87.13647218,40.32042994,,,
1,7/10/18,64.56454451,47.84982221,,,
1,8/10/18,64.36197818,51.89391897,,,
1,9/10/18,65.92752137,53.19012402,,,
1,10/10/18,56.6054726,58.36607278,,,
1,11/10/18,66.41478782,56.31667692,,,
1,12/10/18,64.88276175,55.98594994,,,
1,13/10/18,71.06071274,52.86538484,,,
1,14/10/18,72.43364053,50.62339536,,,
1,15/10/18,84.44600415,43.67112907,,,
1,16/10/18,76.97938247,43.7899831,,,
1,17/10/18,66.07595254,49.22558146,,,
1,18/10/18,63.98532594,53.06373611,,,
1,19/10/18,73.52953478,50.39656511,,,
1,20/10/18,61.34243909,54.93645805,,,
1,21/10/18,84.06927141,46.27933826,,,
1,22/10/18,78.76267791,44.41176744,,,
1,23/10/18,66.79162356,49.36162824,,,
1,24/10/18,58.9790201,55.73117104,,,
1,25/10/18,80.14860544,48.73021548,,,
1,26/10/18,69.20279538,50.43250478,,,
1,27/10/18,79.22380907,46.51173421,,,
1,28/10/18,59.68331354,54.00056695,,,
1,29/10/18,65.92763755,54.89362358,,,
1,30/10/18,70.03671552,53.32587461,,,
1,31/10/18,70.32963788,52.39889714,,,
1,1/11/18,66.9193856,53.61801687,,,
1,2/11/18,74.4985927,50.5992445,,,
1,3/11/18,62.91176563,54.68955564,,,
1,4/11/18,69.01040522,53.89126013,,,
1,5/11/18,70.84715466,52.58240419,,,
1,6/11/18,73.69530739,50.55867694,,,
1,7/11/18,75.16282271,48.84139354,,,
1,8/11/18,62.55405312,54.12180605,,,
1,9/11/18,60.04437216,58.09569433,,,
1,10/11/18,79.54022943,50.66415604,,,
1,11/11/18,72.36528122,50.32834186,,,
1,12/11/18,64.95187353,53.83374223,,,
1,13/11/18,81.74547361,47.50086627,,,
1,14/11/18,70.81442377,49.56844377,,,
1,15/11/18,78.76155211,46.83362061,,,
1,16/11/18,70.47422853,49.47211965,,,
1,17/11/18,86.01915763,43.3002118,,,
1,18/11/18,83.43178287,41.40392169,,,
1,19/11/18,68.27876614,47.87308265,,,
1,20/11/18,77.14234389,46.92387586,,,
1,21/11/18,74.66659751,47.61900326,,,
1,22/11/18,80.26698557,45.28027907,,,
1,23/11/18,63.56117932,52.21933562,,,
1,24/11/18,74.97092623,50.29055852,,,
1,25/11/18,77.81527049,47.88323432,,,
1,26/11/18,58.71065893,55.9558421,,,
1,27/11/18,62.18845619,58.47570018,,,
1,28/11/18,57.08674906,62.19590149,,,
1,29/11/18,68.13932858,58.77302354,,,
1,30/11/18,75.20738776,53.56102465,,,
1,1/12/18,81.34756878,47.93706718,,,
1,2/12/18,70.52058973,50.37923825,,,
1,3/12/18,82.38116219,45.9193552,,,
1,4/12/18,60.97628976,54.03542624,,,
1,5/12/18,59.03656502,59.20332413,,,
1,6/12/18,69.61224405,56.70198801,,,
1,7/12/18,72.74075267,53.86995341,,,
1,8/12/18,69.77151049,53.89592663,,,
1,9/12/18,56.92593472,60.16979507,,,
1,10/12/18,69.37893132,57.40023254,,,
1,11/12/18,61.43921377,59.78498905,,,
1,12/12/18,74.84823252,54.55086455,,,
1,13/12/18,72.61380583,52.9415178,,,
1,14/12/18,63.72055936,56.48717894,,,
1,15/12/18,66.49378937,57.0002107,,,
1,16/12/18,62.9646772,58.96402101,,,
1,17/12/18,69.56261848,56.79212967,,,
1,18/12/18,77.01571363,52.04952205,,,
1,19/12/18,63.42909307,56.2441548,,,
1,20/12/18,73.61876067,53.50993347,,,
1,21/12/18,66.38489065,55.59878266,,,
1,22/12/18,64.6642151,57.54560842,,,
1,23/12/18,69.25478264,56.32172542,,,
1,24/12/18,63.11579214,58.66809934,,,
1,25/12/18,66.22978667,58.39445051,,,
1,26/12/18,62.09760695,60.25046066,,,
1,27/12/18,85.19713064,49.99207604,,,
1,28/12/18,70.24728061,52.00128373,,,
1,29/12/18,65.26935896,55.53202242,,,
1,30/12/18,71.51399989,54.31703746,,,
1,31/12/18,69.21810332,54.79266748,,,
1,1/01/19,68.47017727,55.42302906,,,
1,2/01/19,74.43393192,52.85805044,,,
1,3/01/19,75.50855892,51.02323503,,,
1,4/01/19,66.38327401,54.5445479,,,
1,5/01/19,66.08312492,56.52682771,,,
1,6/01/19,68.10087572,56.55274701,,,
1,7/01/19,55.60666819,62.60602783,,,
1,8/01/19,60.15810235,63.54753901,,,
1,9/01/19,80.25288157,54.22997338,,,
1,10/01/19,82.51598345,48.33316946,,,
1,11/01/19,68.27827528,52.30976414,,,
1,12/01/19,74.15451363,51.54627173,,,
1,13/01/19,72.21301245,52.07615664,,,
1,14/01/19,95.23840963,41.1267393,,,
1,15/01/19,78.29257205,43.79856592,,,
1,16/01/19,69.11027954,49.70638711,,,
1,17/01/19,63.62084689,55.39178774,,,
1,18/01/19,59.61162528,60.22216543,,,
1,19/01/19,71.43883333,56.94367613,,,
1,20/01/19,64.9008141,58.39296632,,,
1,21/01/19,60.71980193,61.1951317,,,
1,22/01/19,65.61720636,60.26359991,,,
1,23/01/19,62.82420579,61.11688716,,,
1,24/01/19,82.86472058,51.82633466,,,
1,25/01/19,76.45170374,50.17263416,,,
1,26/01/19,69.94421375,52.55450254,,,
1,27/01/19,81.16544934,48.33135824,,,
1,28/01/19,70.54367862,51.31889175,,,
1,29/01/19,64.22334808,55.95156727,,,
1,30/01/19,81.51667901,49.90869884,,,
1,31/01/19,73.87586956,50.49171888,,,
1,1/02/19,63.10314606,56.06248234,,,
1,2/02/19,68.68022927,56.22372269,,,
1,3/02/19,64.13135595,58.46841276,,,
1,4/02/19,60.95983892,61.16017356,,,
1,5/02/19,76.79296211,54.84546538,,,
1,6/02/19,84.72721886,47.70317905,,,
1,7/02/19,60.86379414,55.68271392,,,
1,8/02/19,74.05382293,53.43755104,,,
1,9/02/19,65.59050766,56.32532577,,,
1,10/02/19,66.67184192,57.30332054,,,
1,11/02/19,65.97367835,58.12004523,,,
1,12/02/19,64.20596795,59.3873212,,,
1,13/02/19,70.34047675,57.05509747,,,
1,14/02/19,64.41845951,58.7125905,,,
1,15/02/19,71.91903157,55.94094241,,,
1,16/02/19,69.64921511,55.59827262,,,
1,17/02/19,68.34718911,56.07010982,,,
1,18/02/19,63.9268126,58.45339621,,,
1,19/02/19,66.0768269,58.63075898,,,
1,20/02/19,75.49257935,54.12206951,,,
1,21/02/19,73.59572655,52.71753738,,,
1,22/02/19,63.4809409,56.93059636,,,
1,23/02/19,70.69879102,55.60248407,,,
1,24/02/19,75.4623574,52.56029304,,,
1,25/02/19,59.23749565,58.86885112,,,
1,26/02/19,73.90875274,55.02134128,,,
1,27/02/19,65.51196948,57.05588494,,,
1,28/02/19,74.11034335,53.94835644,,,
1,1/03/19,64.85599343,56.81710839,,,
1,2/03/19,58.44037665,61.411836,,,
1,3/03/19,59.48600045,63.24584176,,,
1,4/03/19,70.33740518,58.8851045,,,
1,5/03/19,71.84187277,55.87878035,,,
1,6/03/19,63.94757324,58.18430931,,,
1,7/03/19,74.61596467,54.20353099,,,
1,8/03/19,59.28422414,59.55965031,,,
1,9/03/19,69.53896634,57.37232022,,,
1,10/03/19,62.01607478,59.83290578,,,
1,11/03/19,65.58267964,59.37977226,,,
1,12/03/19,70.33257826,56.80657488,,,
1,13/03/19,64.22894113,58.43205111,,,
1,14/03/19,67.35921308,57.75827622,,,
1,15/03/19,77.41066199,52.4962524,,,
1,16/03/19,66.07603042,55.28964342,,,
1,17/03/19,76.10123195,51.87875809,,,
1,18/03/19,62.522379,56.67983178,,,
1,19/03/19,73.80862981,53.68538244,,,
1,20/03/19,80.85456962,48.65696864,,,
1,21/03/19,54.67085718,58.78095263,,,
1,22/03/19,64.63820964,59.20531515,,,
1,23/03/19,74.1583339,54.6936744,,,
1,24/03/19,68.59301473,55.05605675,,,
1,25/03/19,72.64683539,53.28869109,,,
1,26/03/19,65.89725083,55.63518444,,,
1,27/03/19,70.60876033,54.55177798,,,
1,28/03/19,68.9186979,54.77732203,,,
1,29/03/19,78.67090942,50.13910603,,,
1,30/03/19,71.80379475,51.07639476,,,
1,31/03/19,72.40356281,51.27918293,,,
1,1/04/19,67.17542931,53.89527457,,,
1,2/04/19,66.66863615,55.46605537,,,
1,3/04/19,67.03664588,56.05587224,,,
1,4/04/19,72.81634551,53.51972557,,,
1,5/04/19,67.11427704,54.95834774,,,
1,6/04/19,72.05809926,53.29586368,,,
1,7/04/19,86.1452928,45.5420339,,,
1,8/04/19,76.37135661,46.32008226,,,
1,9/04/19,67.75463623,50.93539286,,,
1,10/04/19,78.93436105,47.84292092,,,
1,11/04/19,67.20097153,51.90297328,,,
1,12/04/19,57.09307258,58.88102689,,,
1,13/04/19,63.28742239,59.4337412,,,
1,14/04/19,58.05646375,62.16390278,,,
1,15/04/19,67.58214991,58.93704642,,,
1,16/04/19,70.12904746,55.9867906,,,
1,17/04/19,82.77606696,48.31080301,,,
1,18/04/19,72.32631116,49.45493676,,,
1,19/04/19,68.48297602,51.93640623,,,
1,20/04/19,76.05340571,49.49870517,,,
1,21/04/19,56.11379661,57.86757556,,,
1,22/04/19,71.66888539,54.64533692,,,
1,23/04/19,75.60948675,50.96904988,,,
1,24/04/19,60.37871351,56.46831166,,,
1,25/04/19,78.48210573,50.51446453,,,
1,26/04/19,72.41003413,50.33523477,,,
1,27/04/19,67.15252003,52.81235572,,,
1,28/04/19,74.57262097,50.45625403,,,
1,29/04/19,87.8441769,42.72650701,,,
1,30/04/19,71.28471065,46.82308897,,,
1,1/05/19,71.75928835,48.71747915,,,
1,2/05/19,66.85721006,52.01376391,,,
1,3/05/19,64.29686056,54.91035768,,,
1,4/05/19,76.06048079,50.63615649,,,
1,5/05/19,64.25675532,54.11986592,,,
1,6/05/19,70.50276055,52.88723516,,,
1,7/05/19,66.73499629,54.0247656,,,
1,8/05/19,73.4344539,51.33803744,,,
1,9/05/19,72.3750374,50.43297501,,,
1,10/05/19,77.65292644,47.38996109,,,
1,11/05/19,66.51939785,51.21593276,,,
1,12/05/19,68.13613904,52.39246419,,,
1,13/05/19,63.47326988,55.19965777,,,
1,14/05/19,66.95802403,54.92002791,,,
1,15/05/19,72.69156052,51.93901392,,,
1,16/05/19,75.50463943,49.00886905,,,
1,17/05/19,63.83353694,53.16234437,,,
1,18/05/19,76.35975834,49.20889108,,,
1,19/05/19,80.1627568,45.25935815,,,
1,20/05/19,72.95470232,46.73967353,,,
1,21/05/19,84.45128197,41.89446713,,,
1,22/05/19,64.78773574,48.93479781,,,
1,23/05/19,61.80781246,53.99966744,,,
1,24/05/19,58.59346767,58.07862885,,,
1,25/05/19,81.29623237,49.09004677,,,
1,26/05/19,74.73375077,47.59815752,,,
1,27/05/19,69.61198668,49.35318307,,,
1,28/05/19,71.98747206,49.08094226,,,
1,29/05/19,62.54875529,53.47573501,,,
1,30/05/19,89.39550846,42.64597687,,,
1,31/05/19,70.91041787,46.03220483,,,
1,1/06/19,70.7699674,47.87812153,,,
1,2/06/19,75.26926653,46.58275409,,,
1,3/06/19,73.44935824,46.75839206,,,
1,4/06/19,71.58486325,47.73361734,,,
1,5/06/19,64.67972587,51.55382906,,,
1,6/06/19,73.37931455,49.25964425,,,
1,7/06/19,84.49545042,42.6010203,,,
1,8/06/19,80.08088983,41.32336971,,,
1,9/06/19,82.08981106,39.7002564,,,
1,10/06/19,66.51142081,46.42363339,,,
1,11/06/19,63.40449513,51.36473932,,,
1,12/06/19,69.12500623,51.05392267,,,
1,13/06/19,70.39116325,50.20899707,,,
1,14/06/19,78.09409095,45.99846366,,,
1,15/06/19,59.10105522,53.0277742,,,
1,16/06/19,81.56908044,45.73863064,,,
1,17/06/19,68.90263714,48.06613949,,,
1,18/06/19,67.07471418,50.17010257,,,
1,19/06/19,63.2619982,53.05216597,,,
1,20/06/19,59.32374069,56.39616579,,,
1,21/06/19,76.00600121,49.97588504,,,
1,22/06/19,70.51511181,49.28127273,,,
1,23/06/19,61.52841817,53.29751376,,,
1,24/06/19,61.49693676,55.35813329,,,
1,25/06/19,67.68853206,53.35801227,,,
1,26/06/19,82.71470475,44.96664318,,,
1,27/06/19,68.20624345,47.70143468,,,
1,28/06/19,60.23062517,52.99815203,,,
1,29/06/19,68.30076285,51.76889123,,,
1,30/06/19,68.11673231,51.15033947,,,
1,1/07/19,53.4532039,57.90149638,,,
1,2/07/19,69.62096585,53.54850626,,,
1,3/07/19,68.40198119,51.80166903,,,
1,4/07/19,75.04709716,47.67731629,,,
1,5/07/19,84.21649895,41.06955819,,,
1,6/07/19,78.34731861,40.54072213,,,
1,7/07/19,68.14285927,45.24557022,,,
1,8/07/19,62.6674799,50.2922927,,,
1,9/07/19,90.54357462,39.25821898,,,
1,10/07/19,70.41575885,43.34057034,,,
1,11/07/19,70.09757298,45.63305728,,,
1,12/07/19,69.83132793,46.88207842,,,
1,13/07/19,71.4004176,46.71752452,,,
1,14/07/19,68.99673612,47.76325502,,,
1,15/07/19,66.09737552,49.68168394,,,
1,16/07/19,66.27477438,50.54820966,,,
1,17/07/19,69.77110217,49.25542282,,,
1,18/07/19,66.29753818,50.24126563,,,
1,19/07/19,65.18377992,51.27207159,,,
1,20/07/19,70.74899028,49.06787365,,,
1,21/07/19,68.23772199,49.11710585,,,
1,22/07/19,81.36087781,42.74711328,,,
1,23/07/19,53.69920845,52.86271328,,,
1,24/07/19,78.0731281,46.28896441,,,
1,25/07/19,79.28934539,42.19594348,,,
1,26/07/19,56.89208449,50.98223228,,,
1,27/07/19,67.64182351,50.31361777,,,
1,28/07/19,67.44761048,49.96129851,,,
1,29/07/19,60.80938117,52.97660548,,,
1,30/07/19,64.76164781,52.59765354,,,
1,31/07/19,62.6421051,53.37818055,,,
1,1/08/19,83.40616991,43.66456795,,,
1,2/08/19,76.86595659,41.82854582,,,
1,3/08/19,79.49155198,39.64788257,,,
1,4/08/19,75.23845338,40.58829936,,,
1,5/08/19,62.52647487,47.23315688,,,
1,6/08/19,66.42298893,48.73681664,,,
1,7/08/19,73.51082676,45.99265349,,,
1,8/08/19,61.94720321,50.15756968,,,
1,9/08/19,75.1732226,45.88340838,,,
1,10/08/19,68.33777595,46.94954011,,,
1,11/08/19,67.42481743,47.95115838,,,
1,12/08/19,75.15790038,44.67886761,,,
1,13/08/19,73.17995709,43.92915958,,,
1,14/08/19,67.51829684,46.29666109,,,
1,15/08/19,78.60444283,42.1086359,,,
1,16/08/19,62.8272508,47.58246697,,,
1,17/08/19,74.44709975,44.77077839,,,
1,18/08/19,74.27729859,43.3426044,,,
1,19/08/19,67.8663682,45.72506809,,,
1,20/08/19,72.32056614,44.77841843,,,
1,21/08/19,61.76790447,49.37274459,,,
1,22/08/19,76.77644934,44.4431551,,,
1,23/08/19,68.71757771,45.76960738,,,
1,24/08/19,66.43492785,47.57760458,,,
1,25/08/19,77.74203986,42.98421668,,,
1,26/08/19,65.23922334,46.66744064,,,
1,27/08/19,60.80360697,50.72687731,,,
1,28/08/19,59.90933432,53.20721352,,,
1,29/08/19,74.37324279,47.42252662,,,
1,30/08/19,61.58709223,50.61024659,,,
1,31/08/19,83.42722211,41.66598966,,,
